Artist,Title,Album,Key,Tempo,Genre,Energy,CuePoints,Comment,Overall Volume
Melodysheep,Wildest Things in the World,"Remixes for the Soul, Vol. 2",Dm,90.00,Electro,6,7,Dm - 90.00,-11.1 dB
Melodysheep,The Search,"Life Beyond, Chapter 1 (Original Soundtrack)",C#m,85.01,Electro,4,5,C#m - 85.01,-11.5 dB
Melodysheep,Metal Songs for Kids,Remixes for the Soul,Em,100.14,Electro,5,7,Em - 100.14,-11.9 dB
Melodysheep,Azimuth,"Life Beyond, Chapter 1 (Original Soundtrack)",D,132.03,Electro,2,8,D - 132.03,-19.2 dB
Melodysheep,A Trick of the Light,Life Beyond: Chapter 3 (Original Soundtrack),G#m,115.01,Classical,4,7,G#m - 115.01,-16.3 dB
Melodysheep,Looking Up,"Life Beyond, Chapter 1 (Original Soundtrack)",A#m,124.49,Electro,3,7,A#m - 124.49,-14.3 dB
Melodysheep,Engineers,Life Beyond: Chapter 3 (Original Soundtrack),G#m,114.97,Classical,3,6,G#m - 114.97,-15.9 dB
Melodysheep,Bite of the Great White,Remixes for the Soul,F#m,102.00,Electro,7,6,F#m - 102.00,-10.4 dB
Melodysheep,The Wtf Singalong,Remixes for the Soul,Bm,124.00,Electro,6,5,Bm - 124.00,-11.2 dB
Melodysheep,The Outpost,Life Beyond: Chapter 3 (Original Soundtrack),Cm,141.68,Classical,3,8,Cm - 141.68,-13.5 dB
Melodysheep,Magically Delicious,"Remixes for the Soul, Vol. 2",Fm,91.00,Electro,7,5,Fm - 91.00,-10.4 dB
Melodysheep,The Game of Life,Life Beyond: Chapter 3 (Original Soundtrack),Cm,109.95,Classical,3,4,Cm - 109.95,-14.1 dB
Melodysheep,The Power of Music,"Remixes for the Soul, Vol. 2",Bm,105.99,Electro,6,8,Bm - 105.99,-9.8 dB
Melodysheep,Haven,Life Beyond: Chapter 3 (Original Soundtrack),Bm,114.06,Classical,2,5,Bm - 114.06,-14.6 dB
Melodysheep,Never Ending,Midnight Sun,A#m,87.00,Electro,3,8,A#m - 87.00,-8.5 dB
Melodysheep,Get Pitted,Remixes for the Soul,Fm,93.00,Electro,4,8,Fm - 93.00,-10.6 dB
Melodysheep,Takara,Life Beyond Chapter 2 (Original Soundtrack),Gm,131.22,Classical,3,8,Gm - 131.22,-15.2 dB
Melodysheep,Invisibilia,Life Beyond Chapter 2 (Original Soundtrack),Em,113.19,Classical,3,5,Em - 113.19,-17.2 dB
Melodysheep,Signals,Life Beyond Chapter 2 (Original Soundtrack),Am,91.00,Classical,4,8,Am - 91.00,-15.1 dB
Melodysheep,First Dawn,"Life Beyond, Chapter 1 (Original Soundtrack)",C#,132.25,Electro,3,5,C# - 132.25,-14.3 dB
Melodysheep,Behemoth,Life Beyond Chapter 2 (Original Soundtrack),Am,121.64,Classical,2,7,Am - 121.64,-15.0 dB
Melodysheep,Incognitum,Life Beyond Chapter 2 (Original Soundtrack),Bm,104.04,Classical,3,5,Bm - 104.04,-21.1 dB
Melodysheep,The Mind of Nature,Life Beyond Chapter 2 (Original Soundtrack),Dm,101.99,Classical,3,8,Dm - 101.99,-16.6 dB
Melodysheep,Life Dust,Life Beyond Chapter 2 (Original Soundtrack),Dm,104.88,Classical,5,5,Dm - 104.88,-12.2 dB
Melodysheep,Strange Sea,Life Beyond Chapter 2 (Original Soundtrack),Fm,133.64,Classical,3,8,Fm - 133.64,-17.5 dB
Melodysheep,First Link,Life Beyond Chapter 2 (Original Soundtrack),Am,135.94,Classical,3,8,Am - 135.94,-13.5 dB
Melodysheep,Arabia,Midnight Sun,F#m,110.00,Electro,7,8,F#m - 110.00,-9.5 dB
Melodysheep,Slumber Kingdom,Midnight Sun,F#m,90.01,Electro,5,8,F#m - 90.01,-13.0 dB
Melodysheep,The Verge,"Life Beyond, Chapter 1 (Original Soundtrack)",C#,90.08,Electro,2,5,C# - 90.08,-20.2 dB
Melodysheep,Chain of Evolutions,"Life Beyond, Chapter 1 (Original Soundtrack)",Fm,119.00,Electro,4,8,Fm - 119.00,-12.2 dB
Melodysheep,Shapeshifter,"Life Beyond, Chapter 1 (Original Soundtrack)",Fm,147.97,Electro,5,5,Fm - 147.97,-10.6 dB
Melodysheep,Wastelands,"Life Beyond, Chapter 1 (Original Soundtrack)",Dm,116.18,Electro,4,2,Dm - 116.18,-12.2 dB
Melodysheep,Go Looking,Life Beyond Chapter 2 (Original Soundtrack),G#m,113.37,Classical,3,6,G#m - 113.37,-14.6 dB
Melodysheep,Cascadia,Life Beyond Chapter 2 (Original Soundtrack),G#m,148.00,Classical,4,7,G#m - 148.00,-11.8 dB
Melodysheep,Into the Night,"Life Beyond, Chapter 1 (Original Soundtrack)",Am,111.04,Electro,4,8,Am - 111.04,-12.4 dB
Melodysheep,Genesis,"Life Beyond, Chapter 1 (Original Soundtrack)",F#m,139.99,Electro,4,7,F#m - 139.99,-12.3 dB
Melodysheep,Underworld,"Life Beyond, Chapter 1 (Original Soundtrack)",Gm,101.39,Electro,3,8,Gm - 101.39,-14.1 dB
Melodysheep,Valley of a Thousand Falls,Midnight Sun,Bm,95.00,Electro,4,7,Bm - 95.00,-8.9 dB
Melodysheep,Grains of Sand,"Life Beyond, Chapter 1 (Original Soundtrack)",C#m,149.70,Electro,3,8,C#m - 149.70,-12.4 dB
Melodysheep,A Shout into the Void,"Life Beyond, Chapter 1 (Original Soundtrack)",Bm,127.41,Electro,3,6,Bm - 127.41,-13.3 dB
Melodysheep,"They're out There, Man",Remixes for the Soul,Gm,94.99,Electro,4,3,Gm - 94.99,-9.7 dB
Melodysheep,Aura,Life Beyond: Chapter 3 (Original Soundtrack),Dm,155.00,Classical,4,5,Dm - 155.00,-12.5 dB
Melodysheep,Chasing Infinity,Midnight Sun,Fm,146.00,Electro,5,8,Fm - 146.00,-10.2 dB
Melodysheep,Journey to the Moon,Remixes for the Soul,G#m,84.00,Electro,4,4,G#m - 84.00,-11.4 dB
Melodysheep,One Day Soon,Midnight Sun,F,123.05,Electro,2,7,F - 123.05,-18.5 dB
Melodysheep,Paramount,Life Beyond: Chapter 3 (Original Soundtrack),Am,111.42,Classical,2,8,Am - 111.42,-13.2 dB
Melodysheep,The Deep,Midnight Sun,Dm,125.00,Electro,5,8,Dm - 125.00,-15.8 dB
Melodysheep,Head for the Hills,Midnight Sun,Em,125.00,Electro,6,8,Em - 125.00,-9.9 dB
Melodysheep,Sleeping Giants,Midnight Sun,E,128.51,Electro,2,4,E - 128.51,-13.2 dB
Melodysheep,First Moments,Continuum E.P.,Bm,110.00,Electro,3,7,Bm - 110.00,-12.9 dB
Melodysheep,Plateau,Continuum E.P.,Dm,119.35,Electro,2,8,Dm - 119.35,-10.2 dB
Melodysheep,Rebirth,Continuum E.P.,Gm,127.89,Electro,3,8,Gm - 127.89,-14.5 dB
Melodysheep,Empires Lost,Continuum E.P.,C#m,139.97,Electro,5,8,C#m - 139.97,-10.4 dB
Melodysheep,Rai Stones,Continuum E.P.,Dm,90.98,Electro,6,8,Dm - 90.98,-7.6 dB
Melodysheep,Moonboots,Midnight Sun,G#,136.00,Electro,7,7,G# - 136.00,-11.8 dB
Melodysheep,Chapters of Time,Continuum E.P.,Dm,109.99,Electro,4,8,Dm - 109.99,-11.8 dB
Melodysheep,Brotherhood,Life Beyond: Chapter 3 (Original Soundtrack),Am,134.57,Classical,3,8,Am - 134.57,-13.6 dB
Melodysheep,The Cosmic Wilderness,Life Beyond Chapter 2 (Original Soundtrack),Am,126.53,Classical,3,6,Am - 126.53,-14.2 dB
Melodysheep,Possibilities,Life Beyond Chapter 2 (Original Soundtrack),G#m,147.99,Classical,5,7,G#m - 147.99,-13.5 dB
Melodysheep,Prism,"Life Beyond, Chapter 1 (Original Soundtrack)",Dm,120.00,Electro,4,8,Dm - 120.00,-13.4 dB
Melodysheep,Becoming Giants,Life Beyond: Chapter 3 (Original Soundtrack),Am,103.72,Classical,4,8,Am - 103.72,-13.0 dB
Melodysheep,Love That Don't Exist,Midnight Sun,Am,142.00,Electro,6,8,Am - 142.00,-11.4 dB
Melodysheep,Brethren,Life Beyond Chapter 2 (Original Soundtrack),Em,93.98,Classical,3,8,Em - 93.98,-14.6 dB
Melodysheep,Convergence,Life Beyond Chapter 2 (Original Soundtrack),Am,118.71,Classical,2,5,Am - 118.71,-17.3 dB
Melodysheep,Symphony of Life,"Life Beyond, Chapter 1 (Original Soundtrack)",Fm,116.37,Electro,4,8,Fm - 116.37,-14.2 dB
Melodysheep,Replica K,Life Beyond Chapter 2 (Original Soundtrack),Am,106.61,Classical,4,2,Am - 106.61,-7.9 dB
Melodysheep,Distant Worlds,Life Beyond Chapter 2 (Original Soundtrack),Dm,148.12,Classical,3,7,Dm - 148.12,-12.6 dB
Melodysheep,Aberration II,"Life Beyond, Chapter 1 (Original Soundtrack)",Fm,138.61,Electro,4,8,Fm - 138.61,-15.4 dB
Melodysheep,Weeping Willow,Midnight Sun,D,84.99,Electro,2,6,D - 84.99,-15.4 dB
Melodysheep,Our Story (intro),Symphony of Science Collector's Edition,Cm,131.00,,5,5,Cm - 131.00 - Visit https://melodysheep.bandcamp.com,-11.2 dB
Melodysheep,Listen,The Music of Sound,Dm,127.20,Electro,3,6,Dm - 127.20,-14.1 dB
Melodysheep,Chilly Wonka,The Music of Sound,Bm,90.00,Electro,6,8,Bm - 90.00,-9.9 dB
Melodysheep,Little Tokyo,The Music of Sound,Cm,85.00,Electro,5,8,Cm - 85.00,-11.9 dB
Melodysheep,Oh My,The Music of Sound,Am,111.00,Electro,6,4,Am - 111.00,-10.9 dB
Melodysheep,Making Waves,The Music of Sound,Cm,103.00,Electro,6,8,Cm - 103.00,-9.6 dB
Melodysheep,I Wonder,The Music of Sound,Cm,92.00,Electro,5,8,Cm - 92.00,-10.0 dB
Melodysheep,Man on the Moon,The Music of Sound,Am,112.00,Electro,6,4,Am - 112.00,-8.2 dB
Melodysheep,Life,The Music of Sound,Am,121.42,Electro,5,8,Am - 121.42,-11.0 dB
Melodysheep,Our Place in the Cosmos,Symphony of Science Collector's Edition,A#m,85.00,,4,8,A#m - 85.00 - Visit https://melodysheep.bandcamp.com,-10.5 dB
Melodysheep,What Do You Hear?,The Music of Sound,C#,117.63,Electro,2,2,C# - 117.63,-12.8 dB
Melodysheep,Our Biggest Challenge,Symphony of Science Collector's Edition,G#,90.00,,5,5,G# - 90.00 - Visit https://melodysheep.bandcamp.com,-11.8 dB
Melodysheep,The Cosmic Dance (Mindwalk Remix),Symphony of Science Collector's Edition,D#m,152.00,,5,8,D#m - 152.00 - Visit https://melodysheep.bandcamp.com,-11.7 dB
Melodysheep,Sun Mother,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Gm,120.00,Classical,4,5,Gm - 120.00,-12.7 dB
Melodysheep,Gone,The Sounds of Space,Em,157.82,Electro,5,5,Em - 157.82,-12.0 dB
Melodysheep,A Sound from the Void,The Music of Sound,C#m,82.49,Electro,6,7,C#m - 82.49,-9.2 dB
Melodysheep,The Somnium,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Cm,131.14,Classical,3,8,Cm - 131.14,-12.5 dB
Melodysheep,Your Name,The Music of Sound,F#m,93.00,Electro,5,8,F#m - 93.00,-9.8 dB
Melodysheep,Happily Ever After,The Music of Sound,Dm,92.00,Electro,4,8,Dm - 92.00,-8.0 dB
Melodysheep,The Outer Reaches,The Sounds of Space,Cm,123.76,Electro,3,8,Cm - 123.76,-15.0 dB
Melodysheep,Blue & Beautiful,"Remixes for the Soul, Vol. 2",F#m,156.96,Electro,4,8,F#m - 156.96,-12.0 dB
Melodysheep,The Wandering Dream,The Sounds of Space,Fm,120.02,Electro,1,8,Fm - 120.02,-16.7 dB
Melodysheep,Perseverance,The Sounds of Space,Fm,162.54,Electro,2,7,Fm - 162.54,-17.0 dB
Melodysheep,The Morning Star,The Sounds of Space,Gm,109.12,Electro,3,3,Gm - 109.12,-12.3 dB
Melodysheep,Pressure Waves,The Sounds of Space,Gm,110.02,Electro,3,8,Gm - 110.02,-13.5 dB
Melodysheep,Children of Planet Earth,The Music of Sound,Am,107.00,Electro,7,8,Am - 107.00,-9.7 dB
Melodysheep,Primordial,The Sounds of Space,Em,119.28,Electro,3,5,Em - 119.28,-13.3 dB
Melodysheep,Moon Water,The Secret History of the Moon: Original Soundtrack - EP,Gm,140.92,Electro,3,8,Gm - 140.92,-14.6 dB
Melodysheep,Synestia,The Secret History of the Moon: Original Soundtrack - EP,Fm,80.00,Electro,3,6,Fm - 80.00,-14.5 dB
Melodysheep,Georeactor,The Secret History of the Moon: Original Soundtrack - EP,Cm,133.37,Electro,2,6,Cm - 133.37,-16.5 dB
Melodysheep,Gaia,The Secret History of the Moon: Original Soundtrack - EP,Cm,149.96,Electro,4,6,Cm - 149.96,-14.1 dB
Melodysheep,Theia,The Secret History of the Moon: Original Soundtrack - EP,Cm,148.04,Electro,3,8,Cm - 148.04,-13.3 dB
Melodysheep,Written in the Rocks,The Secret History of the Moon: Original Soundtrack - EP,Cm,115.01,Electro,3,7,Cm - 115.01,-15.7 dB
Melodysheep,Beckoning,The Sounds of Space,Bm,119.94,Electro,3,6,Bm - 119.94,-13.0 dB
Melodysheep,City of Ghosts,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",A,98.01,Classical,2,8,A - 98.01,-19.3 dB
Melodysheep,Passage,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Cm,101.74,Classical,2,6,Cm - 101.74,-16.9 dB
Melodysheep,Oceans of Time,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Cm,80.01,Classical,4,7,Cm - 80.01,-12.5 dB
Melodysheep,We Are Star Dust,Symphony of Science Collector's Edition,Am,92.00,,6,8,Am - 92.00 - Visit https://melodysheep.bandcamp.com,-11.0 dB
Melodysheep,Waves of Light,Symphony of Science Collector's Edition,G,121.02,,5,8,G - 121.02 - Visit https://melodysheep.bandcamp.com,-9.5 dB
Melodysheep,Ether,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",B,107.92,Classical,2,5,B - 107.92,-14.3 dB
Melodysheep,The Poetry of Reality,Symphony of Science Collector's Edition,Cm,158.00,,4,8,Cm - 158.00 - Visit https://melodysheep.bandcamp.com,-11.4 dB
Melodysheep,Visitors,Life Beyond: Chapter 3 (Original Soundtrack),Em,128.79,Classical,3,7,Em - 128.79,-14.8 dB
Melodysheep,Ode to the Brain,Symphony of Science Collector's Edition,Cm,91.00,,5,7,Cm - 91.00 - Visit https://melodysheep.bandcamp.com,-10.5 dB
Melodysheep,We Are All Connected,Symphony of Science Collector's Edition,Gm,94.00,,4,5,Gm - 94.00 - Visit https://melodysheep.bandcamp.com,-12.3 dB
Melodysheep,Children of Africa: The Story of Us,Symphony of Science Collector's Edition,Bm,91.00,,3,8,Bm - 91.00 - Visit https://melodysheep.bandcamp.com,-11.4 dB
Melodysheep,Wither Away,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Bm,79.98,Classical,5,5,Bm - 79.98,-11.8 dB
Melodysheep,The Greatest Show on Earth,Symphony of Science Collector's Edition,F#m,113.00,,5,8,F#m - 113.00 - Visit https://melodysheep.bandcamp.com,-11.0 dB
Melodysheep,A Glorious Dawn,Symphony of Science Collector's Edition,F#m,93.00,,3,8,F#m - 93.00 - Visit https://melodysheep.bandcamp.com,-11.2 dB
Melodysheep,Secret of the Stars,Symphony of Science Collector's Edition,A#m,117.00,,5,3,A#m - 117.00 - Visit https://melodysheep.bandcamp.com,-11.2 dB
Melodysheep,The Rising Dawn Bellows Like Thunder,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",C,112.01,Classical,3,8,C - 112.01,-13.3 dB
Melodysheep,Monsters of the Cosmos,Symphony of Science Collector's Edition,Gm,120.00,,6,5,Gm - 120.00 - Visit https://melodysheep.bandcamp.com,-9.9 dB
Melodysheep,Beyond the Horizon,Symphony of Science Collector's Edition,A#m,104.00,,6,8,A#m - 104.00 - Visit https://melodysheep.bandcamp.com,-11.9 dB
Melodysheep,Afterlife,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Fm,87.01,Classical,2,3,Fm - 87.01,-17.2 dB
Melodysheep,The Unbroken Thread,Symphony of Science Collector's Edition,Em,106.00,,4,8,Em - 106.00 - Visit https://melodysheep.bandcamp.com,-10.3 dB
Melodysheep,Hawking's Waltz,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",A,144.06,Classical,2,6,A - 144.06,-17.9 dB
Melodysheep,Black Desert,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Cm,82.00,Classical,2,5,Cm - 82.00,-13.3 dB
Melodysheep,The Big Beginning,Symphony of Science Collector's Edition,D#m,94.99,,4,5,D#m - 94.99 - Visit https://melodysheep.bandcamp.com,-11.3 dB
Melodysheep,The Face of Creation,Symphony of Science Collector's Edition,Dm,94.99,,6,8,Dm - 94.99 - Visit https://melodysheep.bandcamp.com,-11.5 dB
Melodysheep,A Wave of Reason,Symphony of Science Collector's Edition,Em,93.00,,5,8,Em - 93.00 - Visit https://melodysheep.bandcamp.com,-11.4 dB
Melodysheep,The World of the Dinosaurs,Symphony of Science Collector's Edition,Gm,121.00,,5,5,Gm - 121.00 - Visit https://melodysheep.bandcamp.com,-9.9 dB
Melodysheep,The Case for Mars,Symphony of Science Collector's Edition,Am,102.00,,4,8,Am - 102.00 - Visit https://melodysheep.bandcamp.com,-10.5 dB
Melodysheep,The Quantum World,Symphony of Science Collector's Edition,G#m,121.00,,4,8,G#m - 121.00 - Visit https://melodysheep.bandcamp.com,-10.5 dB
Melodysheep,The Long Sleep,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",G#,152.16,Classical,2,8,G# - 152.16,-14.3 dB
Melodysheep,Onward to the Edge,Symphony of Science Collector's Edition,A#m,90.00,,4,8,A#m - 90.00 - Visit https://melodysheep.bandcamp.com,-13.8 dB
Melodysheep,The Nature of Sound,Symphony of Science Collector's Edition,Cm,97.00,,7,8,Cm - 97.00 - Visit https://melodysheep.bandcamp.com,-12.8 dB
Melodysheep,Subterranean,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Cm,121.23,Classical,2,5,Cm - 121.23,-10.9 dB
Melodysheep,Mesa,"The Arrow of Time: Soundtrack to ""Timelapse of the Future""",Gm,131.98,Classical,2,5,Gm - 131.98,-18.1 dB
Melodysheep,Children of Planet Earth,Symphony of Science Collector's Edition,Am,107.00,,7,8,Am - 107.00 - Visit https://melodysheep.bandcamp.com,-9.7 dB
Melodysheep,Islands of Sound,The Sounds of Space,Cm,90.00,Electro,3,4,Cm - 90.00,-13.9 dB
Memphis May Fire,Faint (Linkin Park cover),Rock Sound Presents: Worship And Tributes Vol. 2,C#m,135.00,,7,8,C#m - 135.00 - http://coreradio.ru,-8.1 dB
Memphis May Fire,Vices,Challenger,C#m,155.02,Rock,7,8,C#m - 155.02,-6.3 dB
Merge,Twenty Eight (The Weeknd Cover),Kingdom Leaks: Covers Compilation Vol. III,C#m,130.01,R&B,3,8,C#m - 130.01 - C# minor (5m),-10.6 dB
Metal 12-Project Deja,Metal 12-Project Deja - Battlefield,,Dm,155.08,,4,4,Dm - 155.08,-16.4 dB
"MGK, Machine Gun Kelly",The Pledge,Rage Pack (Deluxe Edition),Am,142.00,Rap/Hip Hop,6,8,Am - 142.00,-7.4 dB
"MGK, Machine Gun Kelly",STFU,Rage Pack (Deluxe Edition),Am,152.00,Rap/Hip Hop,6,7,Am - 152.00,-8.7 dB
Michael Kamen,Robin Hood,Sun Devil Marching Band Pass In Review 2001,D#,129.97,Classical,4,7,D# - 129.97,-11.2 dB
Michael Universe,Shallow Grave (feat. Rinnegone & guccihighwaters),$uper $aiyan Uni,Fm,150.00,Alternative,6,8,Fm - 150.00,-10.6 dB
Michigan State University Spartan Marching Band,You Give Love a Bad Name / Living on a Prayer,Spartan Warriors,Dm,130.95,Pop,4,8,Dm - 130.95,-17.6 dB
Midtown,Frayed Ends,Save The World Lose The Girl,Am,126.15,,7,8,Am - 126.15,-12.8 dB
Midtown,Your Love,Punk Goes 80's,D#,131.99,Alternative,7,8,D# - 131.99,-9.7 dB
Midtown,Get It Together,Welcome To The Family,B,96.36,Alternative,6,8,B - 96.36,-8.7 dB
Mike Mains,Free,Home (Demos),G,127.00,Alternative,7,8,G - 127.00 - E minor (2m),-19.6 dB
Mike Mains,Stereo,Home (Demos),Am,125.00,Alternative,7,6,Am - 125.00 - A minor (1m),-17.3 dB
Mike Mains,Rush You,Home (Demos),Am,136.00,Alternative,7,8,Am - 136.00 - A minor (1m),-18.4 dB
Mike Mains,Life Weve Waited For,Home (Demos),G,155.01,Alternative,6,8,G - 155.01 - G major (2d),-19.4 dB
Mike Mains,Miracle,Home (Demos),E,130.00,Alternative,6,8,E - 130.00 - E major (5d),-18.6 dB
Mike Mains,Stop The Car,Home (Demos),C,135.00,Alternative,7,5,C - 135.00 - C major (1d),-18.8 dB
Mike Mains,All you gotta have is love,Home (Demos),F#m,130.00,Alternative,6,8,F#m - 130.00 - E major (5d),-19.3 dB
Mike Mains,Matches,Home (Demos),E,150.01,Alternative,6,8,E - 150.01 - E major (5d),-18.9 dB
Mike Mains,Beneath Water,Home (Post Production),Em,130.00,Alternative,6,8,Em - 130.00 - E minor (2m),-11.7 dB
Mike Mains,Drifter,Stories Beneath the Sky,B,117.52,Alternative,3,8,B - 117.52 - B major (6d),-13.1 dB
Mike Mains,Stop The Car,Home (Post Production),C,135.00,Alternative,7,7,C - 135.00 - C major (1d),-7.8 dB
Mike Mains,Emma Ruth,Home (Demos),Bm,98.03,Alternative,4,6,Bm - 98.03 - E minor (2m),-21.1 dB
Mike Mains,Life We've Waited For,Home (Post Production),G,154.99,Alternative,6,5,G - 154.99 - G major (2d),-8.0 dB
Mike Mains,Lady Love,Home (Post Production),B,102.01,Alternative,4,8,B - 102.01 - B major (6d),-11.5 dB
Mike Mains,Free,Stories Beneath the Sky,G,125.14,Alternative,4,5,G - 125.14 - A minor (1m),-14.7 dB
Mike Mains,Lady Love,Stories Beneath the Sky,B,104.71,Alternative,3,8,B - 104.71 - B major (6d),-14.3 dB
Mike Mains,In Your Stereo,Stories Beneath the Sky,Am,121.21,Alternative,3,8,Am - 121.21 - A minor (1m),-14.0 dB
Mike Mains,Drifter,Home (Demos),B,96.00,Alternative,6,8,B - 96.00 - B major (6d),-17.8 dB
Mike Mains & The Branches,Around the Corner,When We Were in Love,D#,94.00,Alternative,7,8,D# - 94.00,-12.6 dB
Mike Mains & The Branches,Breathing Underwater,When We Were in Love,D#,96.00,Alternative,6,8,D# - 96.00,-11.6 dB
Mike Mains & The Branches,Breathing Underwater,Around the Corner,D#,96.00,Alternative,6,8,D# - 96.00,-11.6 dB
Mike Mains & The Branches,Endless Summer,Around the Corner,Am,128.00,Alternative,6,8,Am - 128.00,-10.5 dB
Mike Mains & The Branches,Everything's Gonna Be Alright,"Calm Down, Everything Is Fine",F,110.00,Alternative,6,4,F - 110.00,-8.5 dB
Mike Mains & The Branches,In the Night,"Calm Down, Everything Is Fine",C,144.00,Alternative,6,8,C - 144.00,-7.3 dB
Mike Mains & The Branches,Rush You,Home,Am,136.00,Rock,7,8,Am - 136.00,-9.3 dB
Mike Mains & The Branches,In the Night,Everything EP,C,144.00,Rock,6,8,C - 144.00,-7.3 dB
Mike Mains & The Branches,Everything's Gonna Be Alright,Everything EP,F,110.00,Rock,6,4,F - 110.00,-8.5 dB
Mike Mains & The Branches,Fever,When We Were in Love,D#,116.00,Alternative,6,8,D# - 116.00,-12.1 dB
Mike Mains & The Branches,I Love You Always Forever,I Love You Always Forever,A#,102.00,Alternative,5,8,A# - 102.00,-11.4 dB
Mike Mains & The Branches,Around the Corner,Around the Corner,D#,94.00,Alternative,7,8,D# - 94.00,-12.6 dB
Mike Mains & The Branches,Briggs (Cinematic Version),Briggs (Cinematic Version),A#,82.51,Alternative,4,8,A# - 82.51,-11.6 dB
Mike Mains & The Branches,"Calm Down, Everything Is Fine","Calm Down, Everything Is Fine",D#,130.03,Alternative,5,8,D# - 130.03,-9.7 dB
Mike Mains & The Branches,Live Forever,Live Forever,D,154.00,Alternative,5,8,D - 154.00,-11.3 dB
Mike Mains & The Branches,Endless Summer,Live Forever,Am,128.00,Alternative,6,8,Am - 128.00,-10.5 dB
Mike Mains & The Branches,Stones,"Calm Down, Everything Is Fine",C,122.00,Alternative,3,3,C - 122.00,-11.0 dB
Mike Mains & The Branches,Played It Safe,"Calm Down, Everything Is Fine",Dm,125.02,Alternative,6,5,Dm - 125.02,-9.0 dB
Mike Mains & The Branches,Breathing Underwater,Live Forever,D#,96.00,Alternative,6,8,D# - 96.00,-11.6 dB
Mike Mains & The Branches,Pouring Rain,When We Were in Love,Am,118.00,Alternative,6,3,Am - 118.00,-11.6 dB
Mike Mains & The Branches,By My Side,"Calm Down, Everything Is Fine",D#,140.00,Alternative,6,8,D# - 140.00,-7.4 dB
Mike Mains & The Branches,Back to Your Heart,When We Were in Love (Deluxe Edition),D,114.00,Alternative,6,8,D - 114.00,-12.6 dB
Mike Mains & The Branches,Swamp,When We Were in Love (Deluxe Edition),Dm,132.00,Alternative,5,8,Dm - 132.00,-11.6 dB
Mike Mains & The Branches,Only Thing I Need,When We Were in Love,E,140.00,Alternative,5,8,E - 140.00,-12.5 dB
Mike Mains & The Branches,Around the Corner (Unplugged),When We Were in Love (Deluxe Edition),D#,111.04,Alternative,3,4,D# - 111.04,-11.3 dB
Mike Mains & The Branches,Burn,"Calm Down, Everything Is Fine",D,134.00,Alternative,6,8,D - 134.00,-8.9 dB
Mike Mains & The Branches,Holy Ghost,When We Were in Love,A#m,96.00,Alternative,5,8,A#m - 96.00,-11.6 dB
Mike Mains & The Branches,Renegades,When We Were in Love (Deluxe Edition),D#,130.00,Alternative,6,8,D# - 130.00,-10.6 dB
Mike Mains & The Branches,Slow Down,"Calm Down, Everything Is Fine",D#,105.00,Alternative,2,8,D# - 105.00,-12.8 dB
Mike Mains & The Branches,Breathing Underwater (Unplugged),When We Were in Love (Deluxe Edition),D,88.07,Alternative,2,8,D - 88.07,-11.9 dB
Mike Mains & The Branches,Live Forever (Unplugged),When We Were in Love (Deluxe Edition),D,133.77,Alternative,3,8,D - 133.77,-12.0 dB
Mike Mains & The Branches,Endless Summer,When We Were in Love,Am,128.00,Alternative,6,8,Am - 128.00,-11.2 dB
Mike Mains & The Branches,Where Love Dies,"Calm Down, Everything Is Fine",B,114.00,Alternative,4,7,B - 114.00,-12.1 dB
Mike Mains & The Branches,Take It All,"Calm Down, Everything Is Fine",D,106.00,Alternative,7,8,D - 106.00,-7.5 dB
Mike Mains & The Branches,Matches,Home,E,149.99,Rock,5,8,E - 149.99,-9.3 dB
Mike Mains & The Branches,Noises,Everything EP,C#m,120.00,Rock,6,8,C#m - 120.00,-7.5 dB
Mike Mains & The Branches,Stop the Car,Home,C,135.00,Rock,7,8,C - 135.00,-9.3 dB
Mike Mains & The Branches,Free,Home,G,127.00,Rock,7,8,G - 127.00,-9.0 dB
Mike Mains & The Branches,Swamp,When We Were in Love,Dm,132.00,Alternative,5,8,Dm - 132.00,-11.6 dB
Mike Mains & The Branches,Walking Backwards,When We Were in Love (Deluxe Edition),E,122.00,Alternative,7,8,E - 122.00,-10.5 dB
Mike Mains & The Branches,Back to Your Heart,When We Were in Love,D,114.00,Alternative,6,8,D - 114.00,-12.6 dB
Mike Mains & The Branches,Breathing Underwater,When We Were in Love (Deluxe Edition),D#,96.00,Alternative,6,8,D# - 96.00,-11.6 dB
Mike Mains & The Branches,Breathing Underwater,Breathing Underwater,D#,96.00,Alternative,6,8,D# - 96.00,-11.6 dB
